3,1,19432,2016-05-08 15:45:21.886000,2016-05-08 15:45:21.998000
4,1,19389,2016-05-08 15:45:21.886000,2016-05-08 15:45:21.998000
0,1,18301,2016-05-09 14:15:43.324000,2016-05-09 14:15:43.502000
1,1,19203,2016-05-09 14:15:43.324000,2016-05-09 14:15:43.502000
2,1,19484,2016-05-09 14:15:43.324000,2016-05-09 14:15:43.502000
3,1,19432,2016-05-09 14:15:43.324000,2016-05-09 14:15:43.502000
4,1,19389,2016-05-09 14:15:43.324000,2016-05-09 14:15:43.502000
0,1,18301,2016-05-09 16:20:28.188000,2016-05-09 16:20:28.377000
1,1,19203,2016-05-09 16:20:28.188000,2016-05-09 16:20:28.377000
2,1,19484,2016-05-09 16:20:28.188000,2016-05-09 16:20:28.377000
3,1,19432,2016-05-09 16:20:28.189000,2016-05-09 16:20:28.377000
4,1,19389,2016-05-09 16:20:28.189000,2016-05-09 16:20:28.377000
0,1,18301,2016-05-09 16:52:35.881000,2016-05-09 16:52:35.962000
1,1,19203,2016-05-09 16:52:35.881000,2016-05-09 16:52:35.962000
2,1,19484,2016-05-09 16:52:35.881000,2016-05-09 16:52:35.962000
3,1,19432,2016-05-09 16:52:35.881000,2016-05-09 16:52:35.962000
4,1,19389,2016-05-09 16:52:35.881000,2016-05-09 16:52:35.962000
0,1,18301,2016-06-04 14:25:00.842000,2016-06-04 14:25:01.030000
1,1,19203,2016-06-04 14:25:00.842000,2016-06-04 14:25:01.030000
2,1,19484,2016-06-04 14:25:00.842000,2016-06-04 14:25:01.030000
3,1,19432,2016-06-04 14:25:00.842000,2016-06-04 14:25:01.030000
4,1,19389,2016-06-04 14:25:00.842000,2016-06-04 14:25:01.030000
0,1,18301,2016-06-04 15:05:12.131000,2016-06-04 15:05:12.198000
1,1,19203,2016-06-04 15:05:12.131000,2016-06-04 15:05:12.198000
2,1,19484,2016-06-04 15:05:12.131000,2016-06-04 15:05:12.198000
3,1,19432,2016-06-04 15:05:12.131000,2016-06-04 15:05:12.198000
4,1,19389,2016-06-04 15:05:12.131000,2016-06-04 15:05:12.198000
